id,domain
1899,_wildcard_.ph
15475,_wildcard_.com.ph
97343,_wildcard_.net.ph
97346,_wildcard_.org.ph
106055,_wildcard_.mil.ph
140258,_wildcard_.ngo.ph
142603,_wildcard_.xn--fiqs8s
228758,_wildcard_.ws
884010,_wildcard_.xn--fiqz9s
